x-axis,F1
Hertz,dBV
+3.9950000E+06,-19.12500E+00
+3.9955000E+06,-19.08594E+00
+3.9960000E+06,-19.04688E+00
+3.9965000E+06,-19.00781E+00
+3.9970000E+06,-18.92969E+00
+3.9975000E+06,-18.89063E+00
+3.9980000E+06,-18.85156E+00
+3.9985000E+06,-18.85156E+00
+3.9990000E+06,-18.81250E+00
+3.9995000E+06,-18.81250E+00
+4.0000000E+06,-18.77344E+00
+4.0005000E+06,-18.77344E+00
+4.0010000E+06,-18.77344E+00
+4.0015000E+06,-18.73438E+00
+4.0020000E+06,-18.73438E+00
+4.0025000E+06,-18.69531E+00
+4.0030000E+06,-18.69531E+00
+4.0035000E+06,-18.65625E+00
+4.0040000E+06,-18.65625E+00
+4.0045000E+06,-18.61719E+00
+4.0050000E+06,-18.61719E+00
+4.0055000E+06,-18.57813E+00
+4.0060000E+06,-18.57813E+00
+4.0065000E+06,-18.57813E+00
+4.0070000E+06,-18.53906E+00
+4.0075000E+06,-18.53906E+00
+4.0080000E+06,-18.50000E+00
+4.0085000E+06,-18.50000E+00
+4.0090000E+06,-18.46094E+00
+4.0095000E+06,-18.46094E+00
+4.0100000E+06,-18.42188E+00
+4.0105000E+06,-18.42188E+00
+4.0110000E+06,-18.38281E+00
+4.0115000E+06,-18.38281E+00
+4.0120000E+06,-18.34375E+00
+4.0125000E+06,-18.34375E+00
+4.0130000E+06,-18.34375E+00
+4.0135000E+06,-18.34375E+00
+4.0140000E+06,-18.34375E+00
+4.0145000E+06,-18.38281E+00
+4.0150000E+06,-18.38281E+00
+4.0155000E+06,-18.38281E+00
+4.0160000E+06,-18.42188E+00
+4.0165000E+06,-18.42188E+00
+4.0170000E+06,-18.42188E+00
+4.0175000E+06,-18.46094E+00
+4.0180000E+06,-18.46094E+00
+4.0185000E+06,-18.46094E+00
+4.0190000E+06,-18.50000E+00
+4.0195000E+06,-18.50000E+00
+4.0200000E+06,-18.53906E+00
+4.0205000E+06,-18.53906E+00
+4.0210000E+06,-18.53906E+00
+4.0215000E+06,-18.57813E+00
+4.0220000E+06,-18.57813E+00
+4.0225000E+06,-18.57813E+00
+4.0230000E+06,-18.61719E+00
+4.0235000E+06,-18.61719E+00
+4.0240000E+06,-18.61719E+00
+4.0245000E+06,-18.65625E+00
+4.0250000E+06,-18.65625E+00
+4.0255000E+06,-18.65625E+00
+4.0260000E+06,-18.69531E+00
+4.0265000E+06,-18.69531E+00
+4.0270000E+06,-18.73438E+00
+4.0275000E+06,-18.73438E+00
+4.0280000E+06,-18.73438E+00
+4.0285000E+06,-18.77344E+00
+4.0290000E+06,-18.81250E+00
+4.0295000E+06,-18.85156E+00
+4.0300000E+06,-18.89063E+00
+4.0305000E+06,-18.96875E+00
+4.0310000E+06,-19.00781E+00
+4.0315000E+06,-19.04688E+00
+4.0320000E+06,-19.08594E+00
+4.0325000E+06,-19.12500E+00
+4.0330000E+06,-19.20313E+00
+4.0335000E+06,-19.24219E+00
+4.0340000E+06,-19.28125E+00
+4.0345000E+06,-19.32031E+00
+4.0350000E+06,-19.35938E+00
+4.0355000E+06,-19.39844E+00
+4.0360000E+06,-19.47656E+00
+4.0365000E+06,-19.51563E+00
+4.0370000E+06,-19.55469E+00
+4.0375000E+06,-19.59375E+00
+4.0380000E+06,-19.63281E+00
+4.0385000E+06,-19.71094E+00
+4.0390000E+06,-19.75000E+00
+4.0395000E+06,-19.78906E+00
+4.0400000E+06,-19.82813E+00
+4.0405000E+06,-19.86719E+00
+4.0410000E+06,-19.90625E+00
+4.0415000E+06,-19.98438E+00
+4.0420000E+06,-20.02344E+00
+4.0425000E+06,-20.06250E+00
+4.0430000E+06,-20.10156E+00
+4.0435000E+06,-20.14063E+00
+4.0440000E+06,-20.21875E+00
+4.0445000E+06,-20.29688E+00
+4.0450000E+06,-20.41406E+00
+4.0455000E+06,-20.49219E+00
+4.0460000E+06,-20.57031E+00
+4.0465000E+06,-20.64844E+00
+4.0470000E+06,-20.72656E+00
+4.0475000E+06,-20.80469E+00
+4.0480000E+06,-20.88281E+00
+4.0485000E+06,-20.96094E+00
+4.0490000E+06,-21.07813E+00
+4.0495000E+06,-21.15625E+00
+4.0500000E+06,-21.23438E+00
+4.0505000E+06,-21.31250E+00
+4.0510000E+06,-21.39063E+00
+4.0515000E+06,-21.46875E+00
+4.0520000E+06,-21.54688E+00
+4.0525000E+06,-21.66406E+00
+4.0530000E+06,-21.74219E+00
+4.0535000E+06,-21.82031E+00
+4.0540000E+06,-21.89844E+00
+4.0545000E+06,-21.97656E+00
+4.0550000E+06,-22.05469E+00
+4.0555000E+06,-22.13281E+00
+4.0560000E+06,-22.21094E+00
+4.0565000E+06,-22.32813E+00
+4.0570000E+06,-22.40625E+00
+4.0575000E+06,-22.48438E+00
+4.0580000E+06,-22.56250E+00
+4.0585000E+06,-22.64063E+00
+4.0590000E+06,-22.75781E+00
+4.0595000E+06,-22.87500E+00
+4.0600000E+06,-22.99219E+00
+4.0605000E+06,-23.10938E+00
+4.0610000E+06,-23.22656E+00
+4.0615000E+06,-23.34375E+00
+4.0620000E+06,-23.46094E+00
+4.0625000E+06,-23.61719E+00
+4.0630000E+06,-23.73438E+00
+4.0635000E+06,-23.85156E+00
+4.0640000E+06,-23.96875E+00
+4.0645000E+06,-24.08594E+00
+4.0650000E+06,-24.20313E+00
+4.0655000E+06,-24.32031E+00
+4.0660000E+06,-24.47656E+00
+4.0665000E+06,-24.59375E+00
+4.0670000E+06,-24.71094E+00
+4.0675000E+06,-24.82813E+00
+4.0680000E+06,-24.94531E+00
+4.0685000E+06,-25.06250E+00
+4.0690000E+06,-25.17969E+00
+4.0695000E+06,-25.33594E+00
+4.0700000E+06,-25.45313E+00
+4.0705000E+06,-25.57031E+00
+4.0710000E+06,-25.68750E+00
+4.0715000E+06,-25.80469E+00
+4.0720000E+06,-25.92188E+00
+4.0725000E+06,-26.03906E+00
+4.0730000E+06,-26.19531E+00
+4.0735000E+06,-26.31250E+00
+4.0740000E+06,-26.42969E+00
+4.0745000E+06,-26.54688E+00
+4.0750000E+06,-26.70313E+00
+4.0755000E+06,-26.85938E+00
+4.0760000E+06,-26.97656E+00
+4.0765000E+06,-27.13281E+00
+4.0770000E+06,-27.25000E+00
+4.0775000E+06,-27.40625E+00
+4.0780000E+06,-27.56250E+00
+4.0785000E+06,-27.67969E+00
+4.0790000E+06,-27.83594E+00
+4.0795000E+06,-27.95313E+00
+4.0800000E+06,-28.10938E+00
+4.0805000E+06,-28.26563E+00
+4.0810000E+06,-28.38281E+00
+4.0815000E+06,-28.53906E+00
+4.0820000E+06,-28.65625E+00
+4.0825000E+06,-28.81250E+00
+4.0830000E+06,-28.96875E+00
+4.0835000E+06,-29.08594E+00
+4.0840000E+06,-29.24219E+00
+4.0845000E+06,-29.35938E+00
+4.0850000E+06,-29.51563E+00
+4.0855000E+06,-29.67188E+00
+4.0860000E+06,-29.78906E+00
+4.0865000E+06,-29.94531E+00
+4.0870000E+06,-30.10156E+00
+4.0875000E+06,-30.21875E+00
+4.0880000E+06,-30.37500E+00
+4.0885000E+06,-30.49219E+00
+4.0890000E+06,-30.64844E+00
+4.0895000E+06,-30.76563E+00
+4.0900000E+06,-30.80469E+00
+4.0905000E+06,-30.88281E+00
+4.0910000E+06,-30.92188E+00
+4.0915000E+06,-30.96094E+00
+4.0920000E+06,-31.03906E+00
+4.0925000E+06,-31.07813E+00
+4.0930000E+06,-31.15625E+00
+4.0935000E+06,-31.19531E+00
+4.0940000E+06,-31.23438E+00
+4.0945000E+06,-31.31250E+00
+4.0950000E+06,-31.35156E+00
+4.0955000E+06,-31.39063E+00
+4.0960000E+06,-31.46875E+00
+4.0965000E+06,-31.50781E+00
+4.0970000E+06,-31.58594E+00
+4.0975000E+06,-31.62500E+00
+4.0980000E+06,-31.66406E+00
+4.0985000E+06,-31.74219E+00
+4.0990000E+06,-31.78125E+00
+4.0995000E+06,-31.82031E+00
+4.1000000E+06,-31.89844E+00
+4.1005000E+06,-31.93750E+00
+4.1010000E+06,-32.01563E+00
+4.1015000E+06,-32.05469E+00
+4.1020000E+06,-32.09375E+00
+4.1025000E+06,-32.17188E+00
+4.1030000E+06,-32.21094E+00
+4.1035000E+06,-32.25000E+00
+4.1040000E+06,-32.32813E+00
+4.1045000E+06,-32.36719E+00
+4.1050000E+06,-32.36719E+00
+4.1055000E+06,-32.36719E+00
+4.1060000E+06,-32.36719E+00
+4.1065000E+06,-32.36719E+00
+4.1070000E+06,-32.36719E+00
+4.1075000E+06,-32.36719E+00
+4.1080000E+06,-32.36719E+00
+4.1085000E+06,-32.36719E+00
+4.1090000E+06,-32.36719E+00
+4.1095000E+06,-32.36719E+00
+4.1100000E+06,-32.32813E+00
+4.1105000E+06,-32.32813E+00
+4.1110000E+06,-32.32813E+00
+4.1115000E+06,-32.32813E+00
+4.1120000E+06,-32.32813E+00
+4.1125000E+06,-32.32813E+00
+4.1130000E+06,-32.32813E+00
+4.1135000E+06,-32.32813E+00
+4.1140000E+06,-32.32813E+00
+4.1145000E+06,-32.32813E+00
+4.1150000E+06,-32.28906E+00
+4.1155000E+06,-32.28906E+00
+4.1160000E+06,-32.28906E+00
+4.1165000E+06,-32.28906E+00
+4.1170000E+06,-32.28906E+00
+4.1175000E+06,-32.28906E+00
+4.1180000E+06,-32.28906E+00
+4.1185000E+06,-32.28906E+00
+4.1190000E+06,-32.28906E+00
+4.1195000E+06,-32.28906E+00
+4.1200000E+06,-32.25000E+00
+4.1205000E+06,-32.25000E+00
+4.1210000E+06,-32.25000E+00
+4.1215000E+06,-32.25000E+00
+4.1220000E+06,-32.25000E+00
+4.1225000E+06,-32.25000E+00
+4.1230000E+06,-32.25000E+00
+4.1235000E+06,-32.25000E+00
+4.1240000E+06,-32.25000E+00
+4.1245000E+06,-32.25000E+00
+4.1250000E+06,-32.21094E+00
+4.1255000E+06,-32.21094E+00
+4.1260000E+06,-32.21094E+00
+4.1265000E+06,-32.21094E+00
+4.1270000E+06,-32.21094E+00
+4.1275000E+06,-32.21094E+00
+4.1280000E+06,-32.21094E+00
+4.1285000E+06,-32.21094E+00
+4.1290000E+06,-32.21094E+00
+4.1295000E+06,-32.21094E+00
+4.1300000E+06,-32.21094E+00
+4.1305000E+06,-32.17188E+00
+4.1310000E+06,-32.17188E+00
+4.1315000E+06,-32.17188E+00
+4.1320000E+06,-32.17188E+00
+4.1325000E+06,-32.17188E+00
+4.1330000E+06,-32.17188E+00
+4.1335000E+06,-32.17188E+00
+4.1340000E+06,-32.17188E+00
+4.1345000E+06,-32.17188E+00
+4.1350000E+06,-32.17188E+00
+4.1355000E+06,-32.09375E+00
+4.1360000E+06,-32.01563E+00
+4.1365000E+06,-31.93750E+00
+4.1370000E+06,-31.85938E+00
+4.1375000E+06,-31.78125E+00
+4.1380000E+06,-31.70313E+00
+4.1385000E+06,-31.62500E+00
+4.1390000E+06,-31.58594E+00
+4.1395000E+06,-31.50781E+00
+4.1400000E+06,-31.42969E+00
+4.1405000E+06,-31.35156E+00
+4.1410000E+06,-31.27344E+00
+4.1415000E+06,-31.19531E+00
+4.1420000E+06,-31.11719E+00
+4.1425000E+06,-31.03906E+00
+4.1430000E+06,-30.96094E+00
+4.1435000E+06,-30.88281E+00
+4.1440000E+06,-30.80469E+00
+4.1445000E+06,-30.72656E+00
+4.1450000E+06,-30.64844E+00
+4.1455000E+06,-30.57031E+00
+4.1460000E+06,-30.49219E+00
+4.1465000E+06,-30.45313E+00
+4.1470000E+06,-30.37500E+00
+4.1475000E+06,-30.29688E+00
+4.1480000E+06,-30.21875E+00
+4.1485000E+06,-30.14063E+00
+4.1490000E+06,-30.06250E+00
+4.1495000E+06,-29.98438E+00
+4.1500000E+06,-29.90625E+00
+4.1505000E+06,-29.82813E+00
+4.1510000E+06,-29.67188E+00
+4.1515000E+06,-29.55469E+00
+4.1520000E+06,-29.43750E+00
+4.1525000E+06,-29.32031E+00
+4.1530000E+06,-29.16406E+00
+4.1535000E+06,-29.04688E+00
+4.1540000E+06,-28.92969E+00
+4.1545000E+06,-28.77344E+00
+4.1550000E+06,-28.65625E+00
+4.1555000E+06,-28.53906E+00
+4.1560000E+06,-28.38281E+00
+4.1565000E+06,-28.26563E+00
+4.1570000E+06,-28.14844E+00
+4.1575000E+06,-27.99219E+00
+4.1580000E+06,-27.87500E+00
+4.1585000E+06,-27.75781E+00
+4.1590000E+06,-27.64063E+00
+4.1595000E+06,-27.48438E+00
+4.1600000E+06,-27.36719E+00
+4.1605000E+06,-27.25000E+00
+4.1610000E+06,-27.09375E+00
+4.1615000E+06,-26.97656E+00
+4.1620000E+06,-26.85938E+00
+4.1625000E+06,-26.70313E+00
+4.1630000E+06,-26.58594E+00
+4.1635000E+06,-26.46875E+00
+4.1640000E+06,-26.31250E+00
+4.1645000E+06,-26.19531E+00
+4.1650000E+06,-26.07813E+00
+4.1655000E+06,-25.92188E+00
+4.1660000E+06,-25.84375E+00
+4.1665000E+06,-25.72656E+00
+4.1670000E+06,-25.60938E+00
+4.1675000E+06,-25.53125E+00
+4.1680000E+06,-25.41406E+00
+4.1685000E+06,-25.33594E+00
+4.1690000E+06,-25.21875E+00
+4.1695000E+06,-25.10156E+00
+4.1700000E+06,-25.02344E+00
+4.1705000E+06,-24.90625E+00
+4.1710000E+06,-24.78906E+00
+4.1715000E+06,-24.71094E+00
+4.1720000E+06,-24.59375E+00
+4.1725000E+06,-24.51563E+00
+4.1730000E+06,-24.39844E+00
+4.1735000E+06,-24.28125E+00
+4.1740000E+06,-24.20313E+00
+4.1745000E+06,-24.08594E+00
+4.1750000E+06,-23.96875E+00
+4.1755000E+06,-23.89063E+00
+4.1760000E+06,-23.77344E+00
+4.1765000E+06,-23.69531E+00
+4.1770000E+06,-23.57813E+00
+4.1775000E+06,-23.46094E+00
+4.1780000E+06,-23.38281E+00
+4.1785000E+06,-23.26563E+00
+4.1790000E+06,-23.18750E+00
+4.1795000E+06,-23.07031E+00
+4.1800000E+06,-22.95313E+00
+4.1805000E+06,-22.87500E+00
+4.1810000E+06,-22.75781E+00
+4.1815000E+06,-22.67969E+00
+4.1820000E+06,-22.64063E+00
+4.1825000E+06,-22.56250E+00
+4.1830000E+06,-22.48438E+00
+4.1835000E+06,-22.44531E+00
+4.1840000E+06,-22.36719E+00
+4.1845000E+06,-22.28906E+00
+4.1850000E+06,-22.25000E+00
+4.1855000E+06,-22.17188E+00
+4.1860000E+06,-22.09375E+00
+4.1865000E+06,-22.01563E+00
+4.1870000E+06,-21.97656E+00
+4.1875000E+06,-21.89844E+00
+4.1880000E+06,-21.82031E+00
+4.1885000E+06,-21.78125E+00
+4.1890000E+06,-21.70313E+00
+4.1895000E+06,-21.62500E+00
+4.1900000E+06,-21.58594E+00
+4.1905000E+06,-21.50781E+00
+4.1910000E+06,-21.42969E+00
+4.1915000E+06,-21.35156E+00
+4.1920000E+06,-21.31250E+00
+4.1925000E+06,-21.23438E+00
+4.1930000E+06,-21.15625E+00
+4.1935000E+06,-21.11719E+00
+4.1940000E+06,-21.03906E+00
+4.1945000E+06,-20.96094E+00
+4.1950000E+06,-20.88281E+00
+4.1955000E+06,-20.84375E+00
+4.1960000E+06,-20.76563E+00
+4.1965000E+06,-20.72656E+00
+4.1970000E+06,-20.68750E+00
+4.1975000E+06,-20.64844E+00
+4.1980000E+06,-20.64844E+00
+4.1985000E+06,-20.60938E+00
+4.1990000E+06,-20.57031E+00
+4.1995000E+06,-20.53125E+00
+4.2000000E+06,-20.49219E+00
+4.2005000E+06,-20.49219E+00
+4.2010000E+06,-20.45313E+00
+4.2015000E+06,-20.41406E+00
+4.2020000E+06,-20.37500E+00
+4.2025000E+06,-20.37500E+00
+4.2030000E+06,-20.33594E+00
+4.2035000E+06,-20.29688E+00
+4.2040000E+06,-20.25781E+00
+4.2045000E+06,-20.21875E+00
+4.2050000E+06,-20.21875E+00
+4.2055000E+06,-20.17969E+00
+4.2060000E+06,-20.14063E+00
+4.2065000E+06,-20.10156E+00
+4.2070000E+06,-20.06250E+00
+4.2075000E+06,-20.06250E+00
+4.2080000E+06,-20.02344E+00
+4.2085000E+06,-19.98438E+00
+4.2090000E+06,-19.94531E+00
+4.2095000E+06,-19.94531E+00
+4.2100000E+06,-19.90625E+00
+4.2105000E+06,-19.86719E+00
+4.2110000E+06,-19.82813E+00
+4.2115000E+06,-19.78906E+00
+4.2120000E+06,-19.78906E+00
+4.2125000E+06,-19.78906E+00
+4.2130000E+06,-19.78906E+00
+4.2135000E+06,-19.78906E+00
+4.2140000E+06,-19.78906E+00
+4.2145000E+06,-19.78906E+00
+4.2150000E+06,-19.78906E+00
+4.2155000E+06,-19.78906E+00
+4.2160000E+06,-19.78906E+00
+4.2165000E+06,-19.78906E+00
+4.2170000E+06,-19.78906E+00
+4.2175000E+06,-19.78906E+00
+4.2180000E+06,-19.78906E+00
+4.2185000E+06,-19.78906E+00
+4.2190000E+06,-19.78906E+00
+4.2195000E+06,-19.78906E+00
+4.2200000E+06,-19.78906E+00
+4.2205000E+06,-19.78906E+00
+4.2210000E+06,-19.78906E+00
+4.2215000E+06,-19.78906E+00
+4.2220000E+06,-19.78906E+00
+4.2225000E+06,-19.78906E+00
+4.2230000E+06,-19.78906E+00
+4.2235000E+06,-19.78906E+00
+4.2240000E+06,-19.78906E+00
+4.2245000E+06,-19.78906E+00
+4.2250000E+06,-19.78906E+00
+4.2255000E+06,-19.78906E+00
+4.2260000E+06,-19.78906E+00
+4.2265000E+06,-19.78906E+00
+4.2270000E+06,-19.78906E+00
+4.2275000E+06,-19.82813E+00
+4.2280000E+06,-19.86719E+00
+4.2285000E+06,-19.86719E+00
+4.2290000E+06,-19.90625E+00
+4.2295000E+06,-19.94531E+00
+4.2300000E+06,-19.98438E+00
+4.2305000E+06,-20.02344E+00
+4.2310000E+06,-20.06250E+00
+4.2315000E+06,-20.06250E+00
+4.2320000E+06,-20.10156E+00
+4.2325000E+06,-20.14063E+00
+4.2330000E+06,-20.17969E+00
+4.2335000E+06,-20.21875E+00
+4.2340000E+06,-20.21875E+00
+4.2345000E+06,-20.25781E+00
+4.2350000E+06,-20.29688E+00
+4.2355000E+06,-20.33594E+00
+4.2360000E+06,-20.37500E+00
+4.2365000E+06,-20.41406E+00
+4.2370000E+06,-20.41406E+00
+4.2375000E+06,-20.45313E+00
+4.2380000E+06,-20.49219E+00
+4.2385000E+06,-20.53125E+00
+4.2390000E+06,-20.57031E+00
+4.2395000E+06,-20.57031E+00
+4.2400000E+06,-20.60938E+00
+4.2405000E+06,-20.64844E+00
+4.2410000E+06,-20.68750E+00
+4.2415000E+06,-20.72656E+00
+4.2420000E+06,-20.76563E+00
+4.2425000E+06,-20.80469E+00
+4.2430000E+06,-20.88281E+00
+4.2435000E+06,-20.92188E+00
+4.2440000E+06,-21.00000E+00
+4.2445000E+06,-21.07813E+00
+4.2450000E+06,-21.11719E+00
+4.2455000E+06,-21.19531E+00
+4.2460000E+06,-21.27344E+00
+4.2465000E+06,-21.31250E+00
+4.2470000E+06,-21.39063E+00
+4.2475000E+06,-21.42969E+00
+4.2480000E+06,-21.50781E+00
+4.2485000E+06,-21.58594E+00
+4.2490000E+06,-21.62500E+00
+4.2495000E+06,-21.70313E+00
+4.2500000E+06,-21.74219E+00
+4.2505000E+06,-21.82031E+00
+4.2510000E+06,-21.89844E+00
+4.2515000E+06,-21.93750E+00
+4.2520000E+06,-22.01563E+00
+4.2525000E+06,-22.05469E+00
+4.2530000E+06,-22.13281E+00
+4.2535000E+06,-22.21094E+00
+4.2540000E+06,-22.25000E+00
+4.2545000E+06,-22.32813E+00
+4.2550000E+06,-22.36719E+00
+4.2555000E+06,-22.44531E+00
+4.2560000E+06,-22.52344E+00
+4.2565000E+06,-22.56250E+00
+4.2570000E+06,-22.64063E+00
+4.2575000E+06,-22.71875E+00
+4.2580000E+06,-22.83594E+00
+4.2585000E+06,-22.91406E+00
+4.2590000E+06,-23.03125E+00
+4.2595000E+06,-23.14844E+00
+4.2600000E+06,-23.22656E+00
+4.2605000E+06,-23.34375E+00
+4.2610000E+06,-23.46094E+00
+4.2615000E+06,-23.53906E+00
+4.2620000E+06,-23.65625E+00
+4.2625000E+06,-23.77344E+00
+4.2630000E+06,-23.85156E+00
+4.2635000E+06,-23.96875E+00
+4.2640000E+06,-24.08594E+00
+4.2645000E+06,-24.16406E+00
+4.2650000E+06,-24.28125E+00
+4.2655000E+06,-24.39844E+00
+4.2660000E+06,-24.47656E+00
+4.2665000E+06,-24.59375E+00
+4.2670000E+06,-24.71094E+00
+4.2675000E+06,-24.78906E+00
+4.2680000E+06,-24.90625E+00
+4.2685000E+06,-24.98438E+00
+4.2690000E+06,-25.10156E+00
+4.2695000E+06,-25.21875E+00
+4.2700000E+06,-25.29688E+00
+4.2705000E+06,-25.41406E+00
+4.2710000E+06,-25.53125E+00
+4.2715000E+06,-25.60938E+00
+4.2720000E+06,-25.72656E+00
+4.2725000E+06,-25.84375E+00
+4.2730000E+06,-25.96094E+00
+4.2735000E+06,-26.11719E+00
+4.2740000E+06,-26.23438E+00
+4.2745000E+06,-26.39063E+00
+4.2750000E+06,-26.50781E+00
+4.2755000E+06,-26.62500E+00
+4.2760000E+06,-26.78125E+00
+4.2765000E+06,-26.89844E+00
+4.2770000E+06,-27.05469E+00
+4.2775000E+06,-27.17188E+00
+4.2780000E+06,-27.32813E+00
+4.2785000E+06,-27.44531E+00
+4.2790000E+06,-27.56250E+00
+4.2795000E+06,-27.71875E+00
+4.2800000E+06,-27.83594E+00
+4.2805000E+06,-27.99219E+00
+4.2810000E+06,-28.10938E+00
+4.2815000E+06,-28.26563E+00
+4.2820000E+06,-28.38281E+00
+4.2825000E+06,-28.53906E+00
+4.2830000E+06,-28.65625E+00
+4.2835000E+06,-28.77344E+00
+4.2840000E+06,-28.92969E+00
+4.2845000E+06,-29.04688E+00
+4.2850000E+06,-29.20313E+00
+4.2855000E+06,-29.32031E+00
+4.2860000E+06,-29.47656E+00
+4.2865000E+06,-29.59375E+00
+4.2870000E+06,-29.75000E+00
+4.2875000E+06,-29.86719E+00
+4.2880000E+06,-29.98438E+00
+4.2885000E+06,-30.06250E+00
+4.2890000E+06,-30.17969E+00
+4.2895000E+06,-30.29688E+00
+4.2900000E+06,-30.37500E+00
+4.2905000E+06,-30.49219E+00
+4.2910000E+06,-30.57031E+00
+4.2915000E+06,-30.68750E+00
+4.2920000E+06,-30.76563E+00
+4.2925000E+06,-30.88281E+00
+4.2930000E+06,-30.96094E+00
+4.2935000E+06,-31.07813E+00
+4.2940000E+06,-31.19531E+00
+4.2945000E+06,-31.27344E+00
+4.2950000E+06,-31.39063E+00
+4.2955000E+06,-31.46875E+00
+4.2960000E+06,-31.58594E+00
+4.2965000E+06,-31.66406E+00
+4.2970000E+06,-31.78125E+00
+4.2975000E+06,-31.85938E+00
+4.2980000E+06,-31.97656E+00
+4.2985000E+06,-32.09375E+00
+4.2990000E+06,-32.17188E+00
+4.2995000E+06,-32.28906E+00
+4.3000000E+06,-32.36719E+00
+4.3005000E+06,-32.48438E+00
+4.3010000E+06,-32.56250E+00
+4.3015000E+06,-32.67969E+00
+4.3020000E+06,-32.75781E+00
+4.3025000E+06,-32.87500E+00
+4.3030000E+06,-32.99219E+00
+4.3035000E+06,-32.99219E+00
+4.3040000E+06,-32.99219E+00
+4.3045000E+06,-32.99219E+00
+4.3050000E+06,-32.99219E+00
+4.3055000E+06,-33.03125E+00
+4.3060000E+06,-33.03125E+00
+4.3065000E+06,-33.03125E+00
+4.3070000E+06,-33.03125E+00
+4.3075000E+06,-33.07031E+00
+4.3080000E+06,-33.07031E+00
+4.3085000E+06,-33.07031E+00
+4.3090000E+06,-33.07031E+00
+4.3095000E+06,-33.07031E+00
+4.3100000E+06,-33.10938E+00
+4.3105000E+06,-33.10938E+00
+4.3110000E+06,-33.10938E+00
+4.3115000E+06,-33.10938E+00
+4.3120000E+06,-33.14844E+00
+4.3125000E+06,-33.14844E+00
+4.3130000E+06,-33.14844E+00
+4.3135000E+06,-33.14844E+00
+4.3140000E+06,-33.18750E+00
+4.3145000E+06,-33.18750E+00
+4.3150000E+06,-33.18750E+00
+4.3155000E+06,-33.18750E+00
+4.3160000E+06,-33.18750E+00
+4.3165000E+06,-33.22656E+00
+4.3170000E+06,-33.22656E+00
+4.3175000E+06,-33.22656E+00
+4.3180000E+06,-33.22656E+00
+4.3185000E+06,-33.26563E+00
+4.3190000E+06,-33.26563E+00
+4.3195000E+06,-33.26563E+00
+4.3200000E+06,-33.30469E+00
+4.3205000E+06,-33.30469E+00
+4.3210000E+06,-33.30469E+00
+4.3215000E+06,-33.30469E+00
+4.3220000E+06,-33.34375E+00
+4.3225000E+06,-33.34375E+00
+4.3230000E+06,-33.34375E+00
+4.3235000E+06,-33.38281E+00
+4.3240000E+06,-33.38281E+00
+4.3245000E+06,-33.38281E+00
+4.3250000E+06,-33.38281E+00
+4.3255000E+06,-33.42188E+00
+4.3260000E+06,-33.42188E+00
+4.3265000E+06,-33.42188E+00
+4.3270000E+06,-33.46094E+00
+4.3275000E+06,-33.46094E+00
+4.3280000E+06,-33.46094E+00
+4.3285000E+06,-33.50000E+00
+4.3290000E+06,-33.50000E+00
+4.3295000E+06,-33.50000E+00
+4.3300000E+06,-33.50000E+00
+4.3305000E+06,-33.53906E+00
+4.3310000E+06,-33.53906E+00
+4.3315000E+06,-33.53906E+00
+4.3320000E+06,-33.57813E+00
+4.3325000E+06,-33.57813E+00
+4.3330000E+06,-33.57813E+00
+4.3335000E+06,-33.57813E+00
+4.3340000E+06,-33.57813E+00
+4.3345000E+06,-33.53906E+00
+4.3350000E+06,-33.53906E+00
+4.3355000E+06,-33.50000E+00
+4.3360000E+06,-33.50000E+00
+4.3365000E+06,-33.46094E+00
+4.3370000E+06,-33.46094E+00
+4.3375000E+06,-33.42188E+00
+4.3380000E+06,-33.42188E+00
+4.3385000E+06,-33.38281E+00
+4.3390000E+06,-33.38281E+00
+4.3395000E+06,-33.34375E+00
+4.3400000E+06,-33.34375E+00
+4.3405000E+06,-33.30469E+00
+4.3410000E+06,-33.30469E+00
+4.3415000E+06,-33.26563E+00
+4.3420000E+06,-33.26563E+00
+4.3425000E+06,-33.22656E+00
+4.3430000E+06,-33.22656E+00
+4.3435000E+06,-33.18750E+00
+4.3440000E+06,-33.14844E+00
+4.3445000E+06,-33.14844E+00
+4.3450000E+06,-33.10938E+00
+4.3455000E+06,-33.10938E+00
+4.3460000E+06,-33.07031E+00
+4.3465000E+06,-33.07031E+00
+4.3470000E+06,-33.03125E+00
+4.3475000E+06,-33.03125E+00
+4.3480000E+06,-32.99219E+00
+4.3485000E+06,-32.99219E+00
+4.3490000E+06,-32.91406E+00
+4.3495000E+06,-32.79688E+00
+4.3500000E+06,-32.67969E+00
+4.3505000E+06,-32.56250E+00
+4.3510000E+06,-32.44531E+00
+4.3515000E+06,-32.28906E+00
+4.3520000E+06,-32.17188E+00
+4.3525000E+06,-32.05469E+00
+4.3530000E+06,-31.93750E+00
+4.3535000E+06,-31.82031E+00
+4.3540000E+06,-31.70313E+00
+4.3545000E+06,-31.58594E+00
+4.3550000E+06,-31.46875E+00
+4.3555000E+06,-31.35156E+00
+4.3560000E+06,-31.19531E+00
+4.3565000E+06,-31.07813E+00
+4.3570000E+06,-30.96094E+00
+4.3575000E+06,-30.84375E+00
+4.3580000E+06,-30.72656E+00
+4.3585000E+06,-30.60938E+00
+4.3590000E+06,-30.49219E+00
+4.3595000E+06,-30.37500E+00
+4.3600000E+06,-30.21875E+00
+4.3605000E+06,-30.10156E+00
+4.3610000E+06,-29.98438E+00
+4.3615000E+06,-29.86719E+00
+4.3620000E+06,-29.75000E+00
